latitude,longitude,crime_type,crime_severity,hour,area,is_night
17.4169979553894,78.3772184882818,Theft,4.0,7,Raidurg,0
17.361951593702113,78.48790530501473,Assault,7.6,16,Charminar,0
17.405848589586622,78.56771491029198,Robbery,6.7,9,Uppal,0
17.4564331568483,78.4363167681944,Chain Snatching,7.9,0,Ameerpet,1
17.50315885649622,78.36295172192432,Drug Offense,7.2,16,Miyapur,0
17.351224946954478,78.49560691973501,Vandalism,8.6,6,Charminar,0
17.419794321406442,78.479528464607,Cybercrime,2.1,0,Unknown,1
17.380789360292617,78.43632109881577,Pickpocketing,3.5,2,Mehdipatnam,1
17.26662395644839,78.33189171253964,Drug Offense,2.8,5,Unknown,1
17.442669048811464,78.3765960391452,Drug Offense,4.8,8,Hitech City,0
17.4440960596141,78.49874899921132,Vehicle Theft,8.9,2,Secunderabad,1
17.497373273303776,78.3952427783451,Assault,6.8,10,Kukatpally,0
17.5073400235382,78.39624178086082,Vandalism,4.5,8,Kukatpally,0
17.329062775612254,78.546188388276,Cybercrime,8.1,23,LB Nagar,1
17.388109324540846,78.55478203178205,Chain Snatching,2.4,10,Uppal,0
17.38354799736023,78.39968286066046,Robbery,9.1,20,Tolichowki,1
17.421890120569376,78.34356020936737,Cybercrime,8.7,12,Financial District,0
17.36603013487307,78.52910437843487,Vandalism,5.2,3,Dilsukhnagar,1
17.409853839038487,78.57357457389531,Eve Teasing,3.6,19,Uppal,0
17.306137148177665,78.5677361317206,Robbery,7.9,2,Unknown,1
17.498774813720306,78.39381730794696,Robbery,3.3,14,Kukatpally,0
17.404791949118458,78.34291558020921,Eve Teasing,8.0,9,Nanakramguda,0
17.368284834756622,78.4527897397825,Theft,4.9,6,Charminar,0
17.391688156157837,78.54559614232123,Robbery,7.2,22,Uppal,1
17.39841505140072,78.33163446777824,Theft,2.7,8,Nanakramguda,0
17.41771979528084,78.55145509044311,Chain Snatching,5.6,3,Uppal,1
17.478950206451103,78.35657662814029,Drug Offense,4.1,2,Miyapur,1
17.428602003654504,78.39447615863922,Pickpocketing,5.5,15,Hitech City,0
17.48861296678384,78.5242023703126,Pickpocketing,2.9,2,Unknown,1
17.44013630647695,78.42783422493322,Assault,3.0,11,Jubilee Hills,0
17.460662302747068,78.38284349809634,Cybercrime,6.6,21,Hitech City,1
17.329997564712567,78.50204360244122,Eve Teasing,8.4,18,Unknown,0
17.424722498081767,78.43326738465731,Chain Snatching,7.1,8,Banjara Hills,0
17.41700190883279,78.38398771413146,Theft,3.8,19,Raidurg,0
17.34703846046431,78.53221740667846,Theft,2.3,17,LB Nagar,0
17.47946448004363,78.35602280252046,Robbery,8.0,5,Miyapur,1
17.41085886156816,78.44411781278971,Assault,8.6,23,Unknown,1
17.45150001530219,78.39910243687122,Chain Snatching,8.0,13,Hitech City,0
17.434820595046475,78.38845915679613,Theft,9.9,8,Raidurg,0
17.250638431546303,78.41918137523683,Eve Teasing,8.4,14,Shamshabad,0
17.40738206647819,78.57465568862212,Vehicle Theft,3.4,1,Uppal,1
17.432087906797854,78.4889428335932,Chain Snatching,3.9,21,Secunderabad,1
17.4331254586719,78.5147994114128,Robbery,9.0,5,Secunderabad,1
17.506731687983287,78.38328018610916,Robbery,2.1,15,Kukatpally,0
17.382679569252875,78.54059122488484,Chain Snatching,8.9,19,Dilsukhnagar,0
17.438881494969152,78.37027004583015,Chain Snatching,2.3,8,Gachibowli,0
17.267497462501744,78.41682102338056,Drug Offense,3.3,19,Shamshabad,0
17.448428935146634,78.60123510634465,Pickpocketing,7.2,13,Unknown,0
17.43141289166965,78.44801233413078,Pickpocketing,7.2,19,Ameerpet,0
17.376139028363475,78.47854489618615,Eve Teasing,8.4,8,Charminar,0
17.411358073100992,78.35582480638072,Theft,5.6,6,Unknown,0
17.45591135203627,78.4849919932284,Vandalism,7.0,11,Secunderabad,0
17.37786145789658,78.55971802520877,Vehicle Theft,9.5,15,Uppal,0
17.433254355308794,78.42696629298271,Eve Teasing,8.4,5,Banjara Hills,1
17.39315638263626,78.48457531855531,Assault,9.8,13,Unknown,0
17.453728532842288,78.33761740947199,Chain Snatching,9.1,7,Gachibowli,0
17.31452004707303,78.50360162477895,Chain Snatching,5.6,1,Unknown,1
17.38385002698277,78.54043354128464,Assault,9.6,17,Uppal,0
17.460709682422124,78.34189059106144,Pickpocketing,2.6,16,Gachibowli,0
17.236519404483438,78.414345057824,Chain Snatching,5.1,23,Shamshabad,1
17.444794835360977,78.46891756571267,Vandalism,4.5,3,Ameerpet,1
17.386606842287836,78.4247035491725,Vandalism,7.9,15,Tolichowki,0
17.42692878528336,78.35149235997036,Assault,2.5,17,Gachibowli,0
17.426010662596198,78.4220542554746,Vandalism,6.6,6,Jubilee Hills,0
17.23413230403057,78.60808097327563,Robbery,8.3,16,Unknown,0
17.392372399783653,78.40674444588294,Robbery,7.6,1,Tolichowki,1
17.39072497117846,78.41419438249807,Vandalism,8.1,0,Mehdipatnam,1
17.392407213179627,78.35980639288988,Vehicle Theft,4.7,12,Unknown,0
17.423951642707372,78.44780893208066,Cybercrime,7.3,10,Ameerpet,0
17.44557196651351,78.40912920846894,Assault,5.7,14,Jubilee Hills,0
17.42995696742214,78.42107003638601,Drug Offense,9.5,2,Banjara Hills,1
17.416041155447296,78.39252950121028,Pickpocketing,9.8,14,Raidurg,0
17.42925385351056,78.48531242274412,Drug Offense,4.2,3,Secunderabad,1
17.441475315220742,78.38527828101782,Assault,3.3,1,Raidurg,1
17.485636391152255,78.3443922288762,Assault,3.4,1,Miyapur,1
17.447535504571448,78.4896034128463,Theft,9.5,3,Secunderabad,1
17.352186859088494,78.51887464417477,Drug Offense,2.0,2,Dilsukhnagar,1
17.40038073853652,78.57322399681185,Cybercrime,7.1,16,Uppal,0
17.40685447878505,78.35218258975479,Vandalism,2.1,1,Nanakramguda,1
17.480836708737893,78.3982875543581,Robbery,5.0,5,Kukatpally,1
17.413983887333703,78.36382300141432,Pickpocketing,5.0,4,Raidurg,1
17.355382343852117,78.49397296580544,Eve Teasing,4.0,21,Unknown,1
17.21323514138166,78.37625759603675,Eve Teasing,5.8,4,Unknown,1
17.35521794012148,78.54098882645522,Assault,5.2,6,LB Nagar,0
17.433586191850175,78.50356759565814,Robbery,7.8,3,Secunderabad,1
17.47652255624356,78.40600795937021,Cybercrime,4.2,8,Kukatpally,0
17.41401433055386,78.32358334959555,Vehicle Theft,2.4,18,Nanakramguda,0
17.26634325166315,78.4082707251136,Vandalism,4.2,2,Shamshabad,1
17.48181649653064,78.37687247423577,Assault,4.1,2,Unknown,1
17.379236832667143,78.4352440466089,Theft,4.7,21,Mehdipatnam,1
17.28823228054354,78.5238183710644,Assault,7.4,14,Unknown,0
17.439358695897266,78.35645267427348,Drug Offense,7.9,13,Hitech City,0
17.481907893428126,78.36378307727797,Drug Offense,5.9,2,Miyapur,1
17.51481349945409,78.35090518543895,Assault,9.7,16,Miyapur,0
17.338388450865715,78.56317997547018,Vandalism,5.0,4,LB Nagar,1
17.430542943528213,78.42235175880492,Drug Offense,7.2,5,Jubilee Hills,1
17.42481092794194,78.44086290156356,Assault,4.5,20,Banjara Hills,1
17.40354324969811,78.35789257314717,Assault,8.0,12,Financial District,0
17.482105991939218,78.34558152078793,Cybercrime,2.8,10,Miyapur,0
17.425834761467804,78.36029994227701,Vehicle Theft,4.3,3,Raidurg,1
17.40124735980524,78.41992541968915,Robbery,6.0,9,Mehdipatnam,0
17.33955225431845,78.55277803765452,Drug Offense,8.0,1,LB Nagar,1
17.413281143415574,78.56872572222919,Drug Offense,2.1,2,Uppal,1
17.432462941591783,78.35231826151056,Chain Snatching,3.7,18,Gachibowli,0
17.49483124126601,78.35023142284312,Assault,6.9,20,Miyapur,1
17.324948441244864,78.56319635902311,Pickpocketing,8.8,4,LB Nagar,1
17.395415048716654,78.54629095539435,Eve Teasing,7.3,18,Uppal,0
17.464790975618257,78.57105361911496,Vehicle Theft,7.3,4,Unknown,1
17.43073168717744,78.35950142409526,Pickpocketing,2.2,20,Nanakramguda,1
17.362357719212323,78.53307866904835,Vandalism,4.7,14,Dilsukhnagar,0
17.510751796700216,78.3751760873531,Drug Offense,3.4,16,Miyapur,0
17.434252644582685,78.44134505506959,Theft,5.6,7,Ameerpet,0
17.416069206971656,78.4244327828132,Eve Teasing,9.8,6,Tolichowki,0
17.360201644244214,78.56279692747866,Eve Teasing,6.3,1,LB Nagar,1
17.511256774493475,78.38731700932324,Vehicle Theft,3.4,13,Unknown,0
17.38593998006147,78.43120079706942,Pickpocketing,5.5,17,Mehdipatnam,0
17.417154692580752,78.32382182224912,Cybercrime,4.0,6,Financial District,0
17.420311426311553,78.34902900253243,Robbery,5.1,0,Gachibowli,1
17.418016024333436,78.39684283334896,Pickpocketing,7.3,19,Jubilee Hills,0
17.344220623959835,78.47160486478053,Pickpocketing,3.8,8,Charminar,0
17.35863397266107,78.54101565473432,Drug Offense,7.0,19,Dilsukhnagar,0
17.39293626089977,78.52156705434052,Vehicle Theft,4.0,2,Unknown,1
17.32786974469914,78.59902208270833,Eve Teasing,9.8,23,Unknown,1
17.450351733177776,78.36916022250382,Vandalism,8.0,11,Hitech City,0
17.28835377980867,78.54470568455363,Pickpocketing,7.4,15,Unknown,0
17.33979509480676,78.43821154605088,Chain Snatching,3.2,19,Unknown,0
17.483388130753003,78.35281760367288,Eve Teasing,5.6,19,Miyapur,0
17.420057925193476,78.40863812644214,Theft,3.6,11,Jubilee Hills,0
17.40105410089944,78.43690505336454,Assault,5.1,3,Banjara Hills,1
17.421571561166143,78.49040906906029,Vehicle Theft,8.9,19,Secunderabad,0
17.43490742998592,78.58044170922487,Theft,6.5,12,Unknown,0
17.356258663780668,78.51161041310662,Assault,9.6,0,Dilsukhnagar,1
17.431664108898335,78.4112230548681,Theft,4.4,5,Jubilee Hills,1
17.333489075082966,78.54084516873411,Robbery,5.9,22,LB Nagar,1
17.430175542428838,78.34278618850809,Eve Teasing,7.5,7,Unknown,0
17.265613926731238,78.42755989827891,Drug Offense,4.3,13,Shamshabad,0
17.425963104105342,78.49992618943925,Assault,7.2,8,Secunderabad,0
17.452266107437477,78.50846187136897,Eve Teasing,9.9,8,Secunderabad,0
17.39200310696696,78.43837914437859,Vandalism,4.3,23,Mehdipatnam,1
17.43668129266963,78.4423491354629,Assault,2.1,2,Banjara Hills,1
17.222526574583952,78.55498951559778,Assault,4.2,3,Unknown,1
17.427759259996517,78.3456656817443,Vehicle Theft,4.2,10,Financial District,0
17.414287471930006,78.41227588483093,Theft,9.8,20,Banjara Hills,1
17.36365977090881,78.56349803766469,Vehicle Theft,5.9,15,LB Nagar,0
17.435146734763624,78.33431939680864,Pickpocketing,4.1,17,Gachibowli,0
17.432961604166728,78.46984191228354,Robbery,6.2,21,Ameerpet,1
17.459962425414115,78.39063712943955,Robbery,7.6,1,Hitech City,1
17.431726477184785,78.33619790886549,Robbery,8.7,7,Gachibowli,0
17.36573194435095,78.47534883256525,Robbery,4.8,16,Charminar,0
17.448325013994054,78.45982352876037,Chain Snatching,2.3,10,Ameerpet,0
17.3693824695234,78.44284123972776,Drug Offense,9.9,8,Unknown,0
17.4303884266427,78.41260552771591,Robbery,6.9,12,Jubilee Hills,0
17.261260878921515,78.40685674840805,Drug Offense,8.3,3,Unknown,1
17.41322871298116,78.43241298884136,Robbery,5.0,18,Banjara Hills,0
17.424539386809727,78.37545956177613,Pickpocketing,6.7,19,Raidurg,0
17.206121587764876,78.49360506860708,Cybercrime,5.1,10,Unknown,0
17.423086603441167,78.49437550002551,Eve Teasing,7.2,14,Secunderabad,0
17.394635234594062,78.39622837096609,Eve Teasing,5.2,19,Tolichowki,0
17.461636749756362,78.4948485123713,Pickpocketing,5.9,9,Secunderabad,0
17.43905537874879,78.36036751284566,Cybercrime,5.8,0,Gachibowli,1
17.384963495989535,78.40976343196202,Cybercrime,2.9,16,Tolichowki,0
17.449104152172332,78.40055399394726,Drug Offense,9.7,23,Jubilee Hills,1
17.377351440473536,78.52890582466931,Vandalism,7.9,0,Dilsukhnagar,1
17.414838323994218,78.43370389204237,Cybercrime,9.1,10,Banjara Hills,0
17.401434318722966,78.40954265000734,Assault,8.9,2,Tolichowki,1
17.383753199871336,78.47884253122497,Vandalism,8.8,20,Charminar,1
17.584352145588333,78.63203424447568,Cybercrime,7.6,13,Unknown,0
17.43779853364478,78.43855267577906,Drug Offense,4.5,18,Ameerpet,0
17.402986873559716,78.4062554438796,Drug Offense,7.2,22,Tolichowki,1
17.419196518129596,78.4219710264988,Assault,8.3,12,Jubilee Hills,0
17.35995297218865,78.56698992266314,Assault,3.8,1,LB Nagar,1
17.449124170708355,78.36991754067152,Vehicle Theft,8.6,12,Gachibowli,0
17.45128108108919,78.43352719512063,Pickpocketing,7.8,1,Ameerpet,1
17.403616940137407,78.57593131185735,Robbery,4.2,7,Uppal,0
17.5469853001402,78.37555597628634,Pickpocketing,2.1,5,Unknown,1
17.344926525218135,78.47486996353356,Chain Snatching,8.5,4,Charminar,1
17.256291729985666,78.38948389995274,Chain Snatching,2.8,3,Shamshabad,1
17.37335313477208,78.46575852366556,Cybercrime,4.0,14,Charminar,0
17.43044978083009,78.37307413785402,Eve Teasing,8.2,11,Raidurg,0
17.475781729290738,78.41148265194184,Vandalism,2.6,3,Kukatpally,1
17.22616872782694,78.60659132572003,Vehicle Theft,9.0,17,Unknown,0
17.43150035220966,78.44368814604165,Vandalism,7.0,17,Ameerpet,0
17.41619231520354,78.36027906362652,Chain Snatching,5.8,1,Financial District,1
17.500922632070367,78.35689851551308,Drug Offense,2.4,22,Miyapur,1
17.508863280056655,78.35004560990633,Assault,9.3,3,Miyapur,1
17.43975926568808,78.39245855374695,Cybercrime,6.1,14,Raidurg,0
17.417765614993993,78.57599864283578,Chain Snatching,6.5,14,Unknown,0
17.398627982354082,78.41283688691459,Vandalism,2.7,1,Tolichowki,1
17.37666710584967,78.54123382933989,Vandalism,6.5,13,Dilsukhnagar,0
17.40998625048846,78.5826785478195,Cybercrime,4.4,16,Unknown,0
17.40268607555091,78.43149976933003,Vehicle Theft,2.7,9,Tolichowki,0
17.427927172457924,78.33675504649779,Pickpocketing,8.0,18,Financial District,0
17.39500823956377,78.42161231182229,Theft,8.5,16,Mehdipatnam,0
17.431522151079793,78.40406986880028,Vehicle Theft,2.7,12,Jubilee Hills,0
17.377124193892254,78.60615455278287,Assault,4.4,0,Unknown,1
17.463605600218436,78.37103641871698,Vandalism,5.6,13,Hitech City,0
17.44481854203779,78.32897824976972,Vandalism,6.2,23,Gachibowli,1
17.478533253550474,78.36583274721093,Drug Offense,9.5,18,Miyapur,0
17.358812913292248,78.46283440567333,Vehicle Theft,8.4,13,Charminar,0
17.2353564620859,78.41227162822817,Drug Offense,2.4,5,Shamshabad,1
17.41614238870817,78.35620201181364,Vehicle Theft,8.4,6,Financial District,0
17.343074545096805,78.4614652032384,Robbery,3.8,3,Charminar,1
17.26390073837273,78.40667620352656,Pickpocketing,9.7,0,Shamshabad,1
17.22632905632627,78.42977022576405,Eve Teasing,4.0,9,Unknown,0
17.427301759823703,78.4418424940242,Pickpocketing,4.7,7,Banjara Hills,0
17.396177904779393,78.44498392068063,Assault,4.4,9,Banjara Hills,0
17.40427758125355,78.4046605814896,Drug Offense,3.8,10,Tolichowki,0
17.49311657223976,78.34497858890666,Eve Teasing,9.7,20,Miyapur,1
17.425271038703556,78.3549992857523,Eve Teasing,7.7,11,Financial District,0
17.484012907773618,78.3954476449379,Eve Teasing,3.9,17,Kukatpally,0
17.25685588200174,78.3908601406689,Chain Snatching,2.8,13,Shamshabad,0
17.45022125601532,78.38105363328104,Chain Snatching,2.8,11,Hitech City,0
17.27030061597208,78.4148607374758,Robbery,9.5,16,Unknown,0
17.45501073523827,78.49281300255441,Pickpocketing,3.2,18,Secunderabad,0
17.38515539036421,78.56519704793243,Robbery,3.0,18,Uppal,0
17.42970504719491,78.32743623983961,Pickpocketing,5.2,6,Financial District,0
17.431238847239857,78.37602365929934,Cybercrime,3.9,9,Hitech City,0
17.433002531471857,78.43455486081193,Cybercrime,7.2,15,Banjara Hills,0
17.35325664874328,78.47143982016122,Robbery,7.9,7,Charminar,0
17.409403366441573,78.39411870003529,Eve Teasing,4.4,20,Raidurg,1
17.260932900486498,78.3896262704472,Vandalism,7.9,22,Shamshabad,1
17.435680383238,78.43392090995431,Assault,3.0,18,Banjara Hills,0
17.500034457863592,78.34676787377423,Vandalism,7.8,20,Miyapur,1
17.461011095041503,78.3654033794921,Drug Offense,2.6,2,Hitech City,1
17.384474975813117,78.42958954856067,Eve Teasing,8.5,22,Mehdipatnam,1
17.491614413140617,78.36297679834463,Theft,10.0,20,Miyapur,1
17.412561407771218,78.41705753530007,Eve Teasing,2.8,14,Banjara Hills,0
17.386678598628723,78.52858915659603,Cybercrime,8.6,19,Dilsukhnagar,0
17.41099583197854,78.42480013116001,Assault,7.6,8,Tolichowki,0
17.43216315714927,78.34405583966257,Drug Offense,2.4,8,Gachibowli,0
17.424873006825305,78.43183774341483,Vehicle Theft,8.0,18,Banjara Hills,0
17.25635247641743,78.40261371368338,Chain Snatching,6.5,10,Shamshabad,0
17.410306077016152,78.33678422202934,Assault,6.1,13,Nanakramguda,0
17.47832602093439,78.38919676589092,Vehicle Theft,4.8,7,Kukatpally,0
17.44421671797707,78.40190698260221,Robbery,4.8,4,Jubilee Hills,1
17.419875393192168,78.34788234300467,Vandalism,4.8,18,Gachibowli,0
17.41812762545777,78.40016103243565,Assault,6.6,17,Jubilee Hills,0
17.430020785758188,78.35167868466618,Vandalism,5.2,19,Nanakramguda,0
17.415452363359,78.5363491326162,Theft,4.0,3,Unknown,1
17.405579096825335,78.39320971119017,Cybercrime,6.2,5,Raidurg,1
17.252023730875646,78.5108970667916,Theft,2.3,22,Unknown,1
17.419879739284884,78.43419076717485,Vehicle Theft,6.6,18,Ameerpet,0
17.50514664502569,78.35887181152061,Robbery,7.0,15,Miyapur,0
17.385568436650736,78.398492259258,Vehicle Theft,4.6,7,Tolichowki,0
17.494245119072648,78.370653141483,Vehicle Theft,9.5,0,Unknown,1
17.474237188661824,78.41344291899117,Cybercrime,4.1,23,Unknown,1
17.41533150409538,78.40077762103033,Theft,3.3,0,Tolichowki,1
17.349297746854234,78.46631463557553,Theft,4.0,14,Charminar,0
17.51671714922166,78.41556600369685,Chain Snatching,2.6,22,Unknown,1
17.38271323161402,78.42118204021098,Eve Teasing,7.6,14,Mehdipatnam,0
17.41913449331161,78.41573678058889,Assault,6.8,7,Jubilee Hills,0
17.376432977616624,78.41269120933502,Eve Teasing,7.3,13,Tolichowki,0
17.413696801146088,78.40117800244856,Theft,5.1,14,Raidurg,0
17.395200715193507,78.4113405946909,Chain Snatching,9.9,0,Tolichowki,1
17.40276366833741,78.42947253569893,Robbery,2.1,0,Mehdipatnam,1
17.386383658914884,78.56636280071477,Eve Teasing,6.3,14,Uppal,0
17.47807947224726,78.3619820074489,Cybercrime,4.2,23,Miyapur,1
17.33999761207642,78.50848813719706,Vehicle Theft,7.9,22,Unknown,1
17.238266167738214,78.41866221420568,Vehicle Theft,4.6,12,Shamshabad,0
17.458243820063945,78.44352783644614,Robbery,8.4,23,Ameerpet,1
17.42509460441427,78.44765804154407,Pickpocketing,5.3,16,Banjara Hills,0
17.399216437720973,78.43574084983634,Cybercrime,4.9,8,Banjara Hills,0
17.37690087440324,78.51879558838621,Eve Teasing,8.0,6,Dilsukhnagar,0
17.43844473180332,78.36313567631143,Theft,4.9,5,Gachibowli,1
17.445565060369056,78.4233290739191,Pickpocketing,3.8,2,Jubilee Hills,1
17.45024848035316,78.50185865713911,Drug Offense,6.5,1,Secunderabad,1
17.404120663235783,78.3470537498084,Theft,9.3,21,Financial District,1
17.526508519632188,78.53551307880046,Pickpocketing,6.4,15,Unknown,0
17.349835505610546,78.39137547079335,Cybercrime,6.4,3,Unknown,1
17.363210453139768,78.51304816744427,Vehicle Theft,9.0,22,Dilsukhnagar,1
17.467649932190472,78.32667639419107,Eve Teasing,2.2,1,Unknown,1
17.392672140869305,78.4322369804067,Robbery,5.8,3,Tolichowki,1
17.33792362807662,78.5703962972404,Drug Offense,9.7,20,LB Nagar,1
17.436009420192903,78.33980547320625,Pickpocketing,7.4,8,Nanakramguda,0
17.473863496373756,78.61487145819221,Eve Teasing,6.7,9,Unknown,0
17.430095122210503,78.48936406380959,Assault,3.4,3,Secunderabad,1
17.386327289059654,78.35923273367273,Chain Snatching,7.9,5,Unknown,1
17.26839749144276,78.39557463507346,Drug Offense,4.4,13,Shamshabad,0
17.418029035837503,78.33883634717645,Vehicle Theft,2.3,11,Nanakramguda,0
17.413142577695005,78.35870684058501,Chain Snatching,9.5,14,Nanakramguda,0
17.419429848779032,78.36506618208026,Robbery,5.5,15,Nanakramguda,0
17.422218487063837,78.6421499008659,Cybercrime,3.4,21,Unknown,1
17.40682796028306,78.39855769523909,Assault,5.9,2,Tolichowki,1
17.245119206176895,78.41471674971885,Drug Offense,7.4,16,Shamshabad,0
17.381928465629574,78.45111977968467,Vehicle Theft,4.6,4,Mehdipatnam,1
17.4317626454119,78.379727528084,Pickpocketing,2.2,6,Hitech City,0
17.485502880704708,78.46823371476944,Cybercrime,3.1,0,Unknown,1
17.228469682713506,78.52417404237566,Cybercrime,2.8,14,Unknown,0
17.35941525097505,78.49191419045805,Vehicle Theft,7.6,1,Charminar,1
17.40970899523389,78.33055799695104,Drug Offense,3.9,15,Nanakramguda,0
17.432080029390878,78.43336592595553,Robbery,8.3,20,Banjara Hills,1
17.461256249127292,78.36471603064258,Vandalism,9.0,22,Hitech City,1
17.4206983498045,78.50280742098339,Robbery,9.4,6,Secunderabad,0
17.396489577672625,78.41680342493183,Vehicle Theft,8.8,9,Tolichowki,0
17.393170436705255,78.4136957662118,Chain Snatching,2.3,6,Mehdipatnam,0
17.412024853638826,78.36338907910105,Vehicle Theft,9.5,20,Raidurg,1
17.366616492800397,78.47671797501084,Theft,3.4,6,Charminar,0
17.394189023244618,78.45359996225405,Eve Teasing,9.4,19,Mehdipatnam,0
17.412364550654477,78.34770862935677,Chain Snatching,9.2,22,Nanakramguda,1
17.490051641871222,78.35220012485271,Vehicle Theft,4.8,20,Miyapur,1
17.479166362000576,78.36462157307537,Assault,4.5,3,Miyapur,1
17.495107855334084,78.38343306082893,Drug Offense,7.1,13,Kukatpally,0
17.43239710695873,78.43067541879958,Chain Snatching,2.0,20,Ameerpet,1
17.53213191006413,78.60403288204495,Cybercrime,7.6,14,Unknown,0
17.415989453062796,78.54018388699154,Robbery,8.4,16,Unknown,0
17.39709382513598,78.42698598543937,Cybercrime,6.5,6,Mehdipatnam,0
17.362603882751706,78.4719709691262,Cybercrime,7.6,6,Charminar,0
17.28655660291394,78.52653841931838,Vehicle Theft,5.3,8,Unknown,0
17.433313766815015,78.37495063247353,Vehicle Theft,4.0,15,Hitech City,0
17.406485243422868,78.35579879728267,Vandalism,7.0,10,Nanakramguda,0
17.433105670814335,78.39221893697253,Vandalism,8.0,22,Hitech City,1
17.362895467516783,78.53177655029637,Assault,9.5,23,Dilsukhnagar,1
17.486388335703328,78.38693169955103,Chain Snatching,6.1,1,Unknown,1
17.515633758684316,78.39123032948363,Cybercrime,4.3,1,Kukatpally,1
17.383294799328645,78.53985043347782,Vandalism,2.9,10,Dilsukhnagar,0
17.424349628172973,78.418475991493,Theft,2.5,9,Banjara Hills,0
17.481893907172783,78.39302180329926,Vehicle Theft,8.2,10,Kukatpally,0
17.3824351434535,78.54450880416707,Drug Offense,8.1,8,Dilsukhnagar,0
17.348600627633132,78.4590082022209,Vehicle Theft,8.6,2,Charminar,1
17.2098998076856,78.44101531528867,Robbery,7.6,23,Unknown,1
17.423287850982135,78.4650199433813,Drug Offense,8.7,10,Ameerpet,0
17.346314673001327,78.49109196777297,Drug Offense,7.8,9,Unknown,0
17.424274710639335,78.34577195539643,Eve Teasing,9.2,9,Unknown,0
17.436129013534927,78.43944731082345,Drug Offense,8.4,21,Unknown,1
17.34851121189882,78.47697124294524,Robbery,7.1,9,Unknown,0
17.43828126120253,78.64331213696154,Cybercrime,7.7,2,Unknown,1
17.527404960271614,78.50296032743066,Pickpocketing,6.1,13,Unknown,0
17.274879870629004,78.41232111859044,Eve Teasing,7.4,9,Unknown,0
17.410917818578792,78.39819782920581,Chain Snatching,5.4,12,Jubilee Hills,0
17.40290570403005,78.42768816194693,Drug Offense,5.2,3,Mehdipatnam,1
17.402315704463025,78.34840506513845,Vehicle Theft,4.1,0,Financial District,1
17.409059516027096,78.40840483909392,Chain Snatching,5.1,23,Jubilee Hills,1
17.378429627926447,78.5235356286369,Vandalism,9.6,12,Dilsukhnagar,0
17.45060834659096,78.43696502057996,Cybercrime,3.8,18,Unknown,0
17.53231638027401,78.39058304160731,Cybercrime,5.5,14,Unknown,0
17.421131536507843,78.44296956039817,Drug Offense,6.8,14,Banjara Hills,0
17.426207900613186,78.4019571664446,Eve Teasing,8.4,17,Raidurg,0
17.417580802881147,78.42038325085656,Vehicle Theft,5.0,19,Banjara Hills,0
17.20384015697628,78.62536487370879,Pickpocketing,7.1,2,Unknown,1
17.381879545516725,78.5712778932639,Assault,6.8,13,Uppal,0
17.449124463524726,78.58339134293173,Theft,2.6,20,Unknown,1
17.34962599303766,78.5589559316946,Pickpocketing,3.5,2,LB Nagar,1
17.456584253598063,78.48327786710449,Chain Snatching,8.2,20,Secunderabad,1
17.37620695648129,78.4290037863314,Eve Teasing,8.5,2,Mehdipatnam,1
17.424219941469797,78.3983260279914,Vehicle Theft,8.1,9,Jubilee Hills,0
17.49119127627892,78.35646295101411,Assault,8.7,2,Miyapur,1
17.434494046528595,78.34119125852861,Pickpocketing,7.6,12,Gachibowli,0
17.42525207833576,78.35935842711523,Theft,6.3,1,Raidurg,1
17.507018614688985,78.41424685686913,Cybercrime,3.1,22,Kukatpally,1
17.38670607874396,78.45025507028029,Assault,2.5,14,Mehdipatnam,0
17.416195524305813,78.42133207906306,Cybercrime,5.1,0,Banjara Hills,1
17.370659769379753,78.55080684045225,Assault,3.7,1,Dilsukhnagar,1
17.453396766802218,78.39239129761917,Robbery,5.0,5,Hitech City,1
17.422419875823245,78.48352316770361,Chain Snatching,7.7,9,Secunderabad,0
17.450725695853727,78.36237305953307,Eve Teasing,7.8,17,Hitech City,0
17.365104837171188,78.4711686528234,Pickpocketing,2.7,9,Charminar,0
17.590978814827324,78.60930265414363,Drug Offense,8.4,3,Unknown,1
17.425196099673187,78.37314044040212,Robbery,8.7,11,Raidurg,0
17.593395123858514,78.64821851171735,Drug Offense,9.3,6,Unknown,0
17.358228585981813,78.4356090415914,Cybercrime,8.6,14,Unknown,0
17.511015453680564,78.39541315203589,Chain Snatching,4.7,8,Kukatpally,0
17.499684148241244,78.384973970801,Eve Teasing,3.1,1,Kukatpally,1
17.413035605303946,78.3942717619346,Chain Snatching,4.4,2,Jubilee Hills,1
17.490505368572613,78.38553557792291,Vandalism,5.6,4,Kukatpally,1
17.38898715290918,78.42903922847621,Assault,7.8,7,Mehdipatnam,0
17.441591542817488,78.45562799776376,Cybercrime,4.4,14,Ameerpet,0
17.47863732012649,78.3042848048368,Cybercrime,5.4,2,Unknown,1
17.348092798879176,78.47060644443849,Chain Snatching,2.7,7,Charminar,0
17.256652086537752,78.40233022991892,Cybercrime,4.4,19,Shamshabad,0
17.36989039852321,78.47359340902916,Eve Teasing,5.3,3,Charminar,1
17.435221348755974,78.3337508963162,Robbery,3.0,14,Gachibowli,0
17.507519444053244,78.33039374185147,Vehicle Theft,9.7,6,Unknown,0
17.40950955869143,78.42298823158681,Vehicle Theft,5.3,20,Tolichowki,1
17.477030209424306,78.63843466819273,Eve Teasing,8.0,8,Unknown,0
