road_name,area,latitude,longitude,road_type,hour,date,congestion_level,average_speed_kmh,vehicle_density,delay_minutes,traffic_percentage,road_capacity_vph,road_width_m,signal_count,peak_hour,accident_probability,traffic_direction,is_road_closed,weather_condition,data_source
Shivajinagar Circle,Shivajinagar,12.982913,77.598725,junction,15,2024-01-18,0.467,12.4,53.6,1.2,46.7,3200,28,7,0,0.09,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.983236,77.597964,junction,16,2024-01-18,0.493,13.4,66.4,1.3,49.3,3200,28,6,0,0.094,one_way,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.986279,77.599312,junction,17,2024-01-18,0.913,5.7,116.3,6.2,91.3,3200,28,3,1,0.157,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984908,77.599201,junction,18,2024-01-18,0.95,5.0,103.3,7.5,95.0,3200,28,5,1,0.162,inbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.9841,77.596749,junction,19,2024-01-18,0.944,5.0,144.9,7.3,94.4,3200,28,7,1,0.162,inbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.984627,77.59757,junction,20,2024-01-18,0.872,8.4,110.0,5.2,87.2,3200,28,7,1,0.201,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.985724,77.596957,junction,21,2024-01-18,0.426,17.7,52.3,1.0,42.6,3200,28,8,0,0.134,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981719,77.598011,junction,22,2024-01-18,0.133,23.8,20.6,0.2,13.3,3200,28,8,0,0.09,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.98397,77.59638,junction,23,2024-01-18,0.137,24.1,21.9,0.2,13.7,3200,28,6,0,0.091,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982367,77.598196,junction,0,2024-01-19,0.215,20.6,28.0,0.4,21.5,3200,28,6,0,0.052,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983631,77.597205,junction,1,2024-01-19,0.191,19.5,22.5,0.3,19.1,3200,28,5,0,0.049,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986409,77.594946,junction,2,2024-01-19,0.143,20.6,16.5,0.2,14.3,3200,28,7,0,0.041,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.986539,77.596692,junction,3,2024-01-19,0.218,20.5,31.0,0.4,21.8,3200,28,3,0,0.053,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.981276,77.597233,junction,4,2024-01-19,0.2,21.8,31.9,0.4,20.0,3200,28,7,0,0.05,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.9859,77.596536,junction,5,2024-01-19,0.229,19.1,36.2,0.4,22.9,3200,28,8,0,0.054,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.983571,77.600137,junction,6,2024-01-19,0.403,15.1,45.6,0.9,40.3,3200,28,6,0,0.08,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984729,77.597232,junction,7,2024-01-19,0.98,5.0,115.8,9.0,98.0,3200,28,2,1,0.167,one_way,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.985698,77.59537,junction,8,2024-01-19,0.98,5.0,150.9,9.0,98.0,3200,28,4,1,0.167,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981328,77.5972,junction,9,2024-01-19,0.954,5.0,120.5,7.7,95.4,3200,28,2,1,0.163,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.984295,77.600299,junction,10,2024-01-19,0.424,16.0,48.8,1.0,42.4,3200,28,2,0,0.084,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981033,77.596195,junction,11,2024-01-19,0.464,15.5,69.0,1.2,46.4,3200,28,2,0,0.09,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982959,77.597139,junction,12,2024-01-19,0.634,13.2,70.6,2.1,63.4,3200,28,5,0,0.115,both,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.984054,77.596236,junction,13,2024-01-19,0.628,12.2,69.6,2.1,62.8,3200,28,7,0,0.114,one_way,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.985017,77.599057,junction,14,2024-01-19,0.569,10.6,74.6,1.7,56.9,3200,28,3,0,0.105,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982994,77.595788,junction,15,2024-01-19,0.47,16.0,71.9,1.2,47.0,3200,28,6,0,0.09,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986475,77.595583,junction,16,2024-01-19,0.409,14.3,46.9,1.0,40.9,3200,28,1,0,0.081,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981783,77.596674,junction,17,2024-01-19,0.859,6.1,99.4,4.9,85.9,3200,28,6,1,0.149,inbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.985945,77.595971,junction,18,2024-01-19,0.942,5.0,110.9,7.2,94.2,3200,28,8,1,0.161,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985419,77.595268,junction,19,2024-01-19,0.894,5.0,133.3,5.7,89.4,3200,28,6,1,0.154,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.985583,77.597614,junction,20,2024-01-19,0.945,5.5,141.0,7.3,94.5,3200,28,7,1,0.212,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983052,77.595415,junction,21,2024-01-19,0.475,13.3,51.2,1.2,47.5,3200,28,1,0,0.141,one_way,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.983064,77.597556,junction,22,2024-01-19,0.228,22.7,26.1,0.4,22.8,3200,28,8,0,0.104,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984392,77.598566,junction,23,2024-01-19,0.17,22.6,22.7,0.3,17.0,3200,28,1,0,0.095,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.98531,77.595943,junction,0,2024-01-20,0.132,19.3,15.4,0.2,13.2,3200,28,6,0,0.04,both,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.981153,77.600332,junction,1,2024-01-20,0.222,17.8,30.5,0.4,22.2,3200,28,5,0,0.053,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.981182,77.597576,junction,2,2024-01-20,0.151,22.3,23.8,0.3,15.1,3200,28,3,0,0.043,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984255,77.595995,junction,3,2024-01-20,0.183,20.2,25.9,0.3,18.3,3200,28,7,0,0.047,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986712,77.59771,junction,4,2024-01-20,0.201,20.5,26.4,0.4,20.1,3200,28,1,0,0.05,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985718,77.596357,junction,5,2024-01-20,0.208,22.8,28.7,0.4,20.8,3200,28,2,0,0.051,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981255,77.599078,junction,6,2024-01-20,0.418,17.3,65.3,1.0,41.8,3200,28,3,0,0.083,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983432,77.596306,junction,7,2024-01-20,0.943,5.0,134.6,7.3,94.3,3200,28,1,1,0.161,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981767,77.594789,junction,8,2024-01-20,0.959,7.5,131.4,7.9,95.9,3200,28,2,1,0.164,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.986886,77.599504,junction,9,2024-01-20,0.964,5.0,141.5,8.2,96.4,3200,28,1,1,0.165,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983607,77.599208,junction,10,2024-01-20,0.461,16.2,62.0,1.2,46.1,3200,28,6,0,0.089,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98443,77.597491,junction,11,2024-01-20,0.418,15.1,66.4,1.0,41.8,3200,28,2,0,0.083,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.984756,77.595612,junction,12,2024-01-20,0.62,13.4,76.9,2.0,62.0,3200,28,5,0,0.113,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986585,77.599491,junction,13,2024-01-20,0.54,16.5,78.9,1.5,54.0,3200,28,1,0,0.101,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98255,77.598238,junction,14,2024-01-20,0.578,14.9,85.9,1.7,57.8,3200,28,6,0,0.107,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984259,77.596855,junction,15,2024-01-20,0.431,14.3,47.8,1.0,43.1,3200,28,8,0,0.085,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.982412,77.600235,junction,16,2024-01-20,0.409,17.6,59.4,1.0,40.9,3200,28,1,0,0.081,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.986871,77.600442,junction,17,2024-01-20,0.928,7.1,99.1,6.7,92.8,3200,28,8,1,0.159,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.981804,77.599385,junction,18,2024-01-20,0.901,8.8,125.5,5.9,90.1,3200,28,5,1,0.155,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.984113,77.598651,junction,19,2024-01-20,0.906,5.0,108.0,6.0,90.6,3200,28,5,1,0.156,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984793,77.597482,junction,20,2024-01-20,0.938,5.7,120.8,7.1,93.8,3200,28,7,1,0.211,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984733,77.598646,junction,21,2024-01-20,0.465,15.8,73.9,1.2,46.5,3200,28,4,0,0.14,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.983723,77.600157,junction,22,2024-01-20,0.219,22.8,25.0,0.4,21.9,3200,28,5,0,0.103,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982672,77.599244,junction,23,2024-01-20,0.226,18.3,29.5,0.4,22.6,3200,28,2,0,0.104,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98622,77.598757,junction,0,2024-01-21,0.215,20.2,30.7,0.4,21.5,3200,28,5,0,0.052,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984922,77.596501,junction,1,2024-01-21,0.146,23.2,16.8,0.3,14.6,3200,28,3,0,0.042,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986964,77.596034,junction,2,2024-01-21,0.136,20.5,17.9,0.2,13.6,3200,28,4,0,0.04,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986737,77.595357,junction,3,2024-01-21,0.228,19.3,36.0,0.4,22.8,3200,28,7,0,0.054,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.985656,77.595247,junction,4,2024-01-21,0.213,20.6,30.5,0.4,21.3,3200,28,5,0,0.052,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.984442,77.598608,junction,5,2024-01-21,0.21,19.4,30.6,0.4,21.0,3200,28,1,0,0.051,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983695,77.596853,junction,6,2024-01-21,0.462,17.0,71.4,1.2,46.2,3200,28,4,0,0.089,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982172,77.597247,junction,7,2024-01-21,0.964,6.4,152.6,8.2,96.4,3200,28,8,1,0.165,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981097,77.599968,junction,8,2024-01-21,0.98,5.0,147.1,9.0,98.0,3200,28,4,1,0.167,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986569,77.596151,junction,9,2024-01-21,0.946,5.0,114.8,7.4,94.6,3200,28,1,1,0.162,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986389,77.598466,junction,10,2024-01-21,0.437,18.0,59.2,1.1,43.7,3200,28,3,0,0.086,both,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.981391,77.596743,junction,11,2024-01-21,0.408,15.9,47.3,1.0,40.8,3200,28,3,0,0.081,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.986611,77.597681,junction,12,2024-01-21,0.626,9.4,67.0,2.0,62.6,3200,28,1,0,0.114,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985961,77.599123,junction,13,2024-01-21,0.591,15.0,85.1,1.8,59.1,3200,28,3,0,0.109,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983132,77.596212,junction,14,2024-01-21,0.596,13.5,81.4,1.8,59.6,3200,28,7,0,0.109,one_way,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.984525,77.598601,junction,15,2024-01-21,0.418,15.3,57.4,1.0,41.8,3200,28,2,0,0.083,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981154,77.595681,junction,16,2024-01-21,0.488,15.5,56.5,1.3,48.8,3200,28,1,0,0.093,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982406,77.598759,junction,17,2024-01-21,0.941,5.4,142.9,7.2,94.1,3200,28,4,1,0.161,one_way,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.985761,77.600113,junction,18,2024-01-21,0.923,7.2,124.8,6.6,92.3,3200,28,8,1,0.158,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981681,77.600036,junction,19,2024-01-21,0.946,5.0,132.4,7.4,94.6,3200,28,6,1,0.162,one_way,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.985597,77.598676,junction,20,2024-01-21,0.946,5.0,149.3,7.4,94.6,3200,28,6,1,0.212,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982182,77.599315,junction,21,2024-01-21,0.458,14.7,72.4,1.1,45.8,3200,28,7,0,0.139,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98324,77.600177,junction,22,2024-01-21,0.167,23.0,19.2,0.3,16.7,3200,28,2,0,0.095,both,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.983502,77.597458,junction,23,2024-01-21,0.186,21.0,27.3,0.3,18.6,3200,28,4,0,0.098,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981239,77.599202,junction,0,2024-01-22,0.186,24.0,27.8,0.3,18.6,3200,28,8,0,0.048,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.982623,77.596422,junction,1,2024-01-22,0.18,19.6,27.4,0.3,18.0,3200,28,7,0,0.047,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.981889,77.597437,junction,2,2024-01-22,0.136,25.0,20.3,0.2,13.6,3200,28,7,0,0.04,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986036,77.600422,junction,3,2024-01-22,0.164,18.7,25.6,0.3,16.4,3200,28,1,0,0.045,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983588,77.59958,junction,4,2024-01-22,0.154,22.9,17.4,0.3,15.4,3200,28,5,0,0.043,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985146,77.595928,junction,5,2024-01-22,0.131,22.1,17.0,0.2,13.1,3200,28,4,0,0.04,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.985511,77.595981,junction,6,2024-01-22,0.417,17.0,58.8,1.0,41.7,3200,28,6,0,0.083,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983508,77.597311,junction,7,2024-01-22,0.942,7.3,110.8,7.2,94.2,3200,28,6,1,0.161,both,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.982628,77.597622,junction,8,2024-01-22,0.959,5.0,149.0,7.9,95.9,3200,28,1,1,0.164,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981656,77.595356,junction,9,2024-01-22,0.971,7.3,115.0,8.5,97.1,3200,28,6,1,0.166,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984374,77.599933,junction,10,2024-01-22,0.437,16.0,62.1,1.1,43.7,3200,28,7,0,0.086,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.985091,77.600055,junction,11,2024-01-22,0.436,17.0,52.7,1.1,43.6,3200,28,6,0,0.085,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.985083,77.600279,junction,12,2024-01-22,0.633,12.9,99.3,2.1,63.3,3200,28,2,0,0.115,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.983085,77.594662,junction,13,2024-01-22,0.625,9.4,82.4,2.0,62.5,3200,28,8,0,0.114,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98367,77.595894,junction,14,2024-01-22,0.582,10.5,63.2,1.8,58.2,3200,28,4,0,0.107,inbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.986289,77.598868,junction,15,2024-01-22,0.494,16.4,77.8,1.3,49.4,3200,28,7,0,0.094,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985264,77.596907,junction,16,2024-01-22,0.46,12.6,55.6,1.2,46.0,3200,28,5,0,0.089,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98226,77.599507,junction,17,2024-01-22,0.883,5.0,97.4,5.4,88.3,3200,28,5,1,0.152,one_way,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.98213,77.597199,junction,18,2024-01-22,0.916,5.0,100.7,6.3,91.6,3200,28,3,1,0.157,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.981821,77.598861,junction,19,2024-01-22,0.865,8.2,128.7,5.0,86.5,3200,28,6,1,0.15,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984512,77.598122,junction,20,2024-01-22,0.901,8.6,134.0,5.9,90.1,3200,28,3,1,0.205,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984445,77.597953,junction,21,2024-01-22,0.418,18.5,57.0,1.0,41.8,3200,28,1,0,0.133,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982727,77.597151,junction,22,2024-01-22,0.158,23.5,24.1,0.3,15.8,3200,28,5,0,0.094,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986412,77.598257,junction,23,2024-01-22,0.148,20.3,18.4,0.3,14.8,3200,28,5,0,0.092,one_way,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.981096,77.595246,junction,0,2024-01-23,0.189,23.7,28.1,0.3,18.9,3200,28,3,0,0.048,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.985619,77.595373,junction,1,2024-01-23,0.155,20.5,23.4,0.3,15.5,3200,28,5,0,0.043,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982453,77.599932,junction,2,2024-01-23,0.183,18.8,21.3,0.3,18.3,3200,28,2,0,0.048,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985496,77.599321,junction,3,2024-01-23,0.167,24.0,24.4,0.3,16.7,3200,28,4,0,0.045,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986904,77.599589,junction,4,2024-01-23,0.14,23.9,16.8,0.2,14.0,3200,28,2,0,0.041,one_way,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.98665,77.596481,junction,5,2024-01-23,0.23,22.7,28.9,0.4,23.0,3200,28,6,0,0.054,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.982223,77.599869,junction,6,2024-01-23,0.466,17.0,59.2,1.2,46.6,3200,28,6,0,0.09,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.985828,77.599713,junction,7,2024-01-23,0.95,5.0,128.8,7.6,95.0,3200,28,4,1,0.163,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983802,77.597855,junction,8,2024-01-23,0.98,5.0,149.2,9.0,98.0,3200,28,4,1,0.167,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985365,77.595987,junction,9,2024-01-23,0.942,7.7,128.9,7.2,94.2,3200,28,5,1,0.161,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985981,77.599536,junction,10,2024-01-23,0.466,14.9,52.5,1.2,46.6,3200,28,4,0,0.09,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.984098,77.597433,junction,11,2024-01-23,0.406,15.7,49.4,0.9,40.6,3200,28,2,0,0.081,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98534,77.600357,junction,12,2024-01-23,0.601,10.7,71.2,1.9,60.1,3200,28,8,0,0.11,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.982427,77.598638,junction,13,2024-01-23,0.63,13.4,69.4,2.1,63.0,3200,28,6,0,0.114,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981518,77.599667,junction,14,2024-01-23,0.565,12.4,88.9,1.7,56.5,3200,28,6,0,0.105,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983138,77.600243,junction,15,2024-01-23,0.405,15.4,55.2,0.9,40.5,3200,28,7,0,0.081,inbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.986011,77.599683,junction,16,2024-01-23,0.45,16.8,64.9,1.1,45.0,3200,28,1,0,0.088,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.985116,77.595539,junction,17,2024-01-23,0.897,8.1,126.9,5.8,89.7,3200,28,7,1,0.154,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98394,77.59744,junction,18,2024-01-23,0.875,7.5,105.7,5.2,87.5,3200,28,1,1,0.151,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981774,77.596787,junction,19,2024-01-23,0.873,6.8,119.4,5.2,87.3,3200,28,6,1,0.151,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.981109,77.595295,junction,20,2024-01-23,0.887,6.5,130.0,5.5,88.7,3200,28,7,1,0.203,one_way,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.984065,77.596955,junction,21,2024-01-23,0.43,17.7,56.9,1.0,43.0,3200,28,3,0,0.135,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985355,77.596444,junction,22,2024-01-23,0.172,24.2,26.5,0.3,17.2,3200,28,8,0,0.096,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.984147,77.595374,junction,23,2024-01-23,0.181,22.3,23.2,0.3,18.1,3200,28,3,0,0.097,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98214,77.600048,junction,0,2024-01-24,0.139,20.0,20.5,0.2,13.9,3200,28,4,0,0.041,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.98374,77.596831,junction,1,2024-01-24,0.167,19.5,25.1,0.3,16.7,3200,28,6,0,0.045,inbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.984244,77.597306,junction,2,2024-01-24,0.163,20.5,23.1,0.3,16.3,3200,28,6,0,0.044,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986561,77.599313,junction,3,2024-01-24,0.175,19.1,26.3,0.3,17.5,3200,28,7,0,0.046,inbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985644,77.598947,junction,4,2024-01-24,0.175,24.1,24.5,0.3,17.5,3200,28,3,0,0.046,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.982767,77.59982,junction,5,2024-01-24,0.201,21.6,23.7,0.4,20.1,3200,28,1,0,0.05,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983175,77.597819,junction,6,2024-01-24,0.418,14.0,50.9,1.0,41.8,3200,28,2,0,0.083,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.982249,77.597531,junction,7,2024-01-24,0.98,5.9,108.4,9.0,98.0,3200,28,6,1,0.167,inbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.983941,77.594503,junction,8,2024-01-24,0.965,6.7,135.9,8.2,96.5,3200,28,7,1,0.165,inbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.98519,77.600125,junction,9,2024-01-24,0.98,5.0,132.3,9.0,98.0,3200,28,3,1,0.167,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.985444,77.595276,junction,10,2024-01-24,0.416,13.6,47.1,1.0,41.6,3200,28,5,0,0.082,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.983438,77.598692,junction,11,2024-01-24,0.45,16.7,65.1,1.1,45.0,3200,28,7,0,0.088,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.984136,77.595776,junction,12,2024-01-24,0.63,8.8,89.8,2.1,63.0,3200,28,7,0,0.115,one_way,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.981087,77.600292,junction,13,2024-01-24,0.566,15.0,78.1,1.7,56.6,3200,28,6,0,0.105,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.982227,77.596063,junction,14,2024-01-24,0.602,11.9,87.0,1.9,60.2,3200,28,8,0,0.11,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.983332,77.596229,junction,15,2024-01-24,0.415,15.6,64.3,1.0,41.5,3200,28,2,0,0.082,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985848,77.596329,junction,16,2024-01-24,0.47,17.2,56.3,1.2,47.0,3200,28,1,0,0.091,one_way,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.986173,77.599746,junction,17,2024-01-24,0.875,6.2,96.4,5.2,87.5,3200,28,7,1,0.151,outbound,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.985193,77.595119,junction,18,2024-01-24,0.918,5.0,106.1,6.4,91.8,3200,28,2,1,0.158,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981807,77.594693,junction,19,2024-01-24,0.891,5.0,115.3,5.6,89.1,3200,28,1,1,0.154,outbound,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.982057,77.594965,junction,20,2024-01-24,0.895,6.4,116.4,5.7,89.5,3200,28,3,1,0.204,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.98618,77.599541,junction,21,2024-01-24,0.413,17.6,44.4,1.0,41.3,3200,28,8,0,0.132,both,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.986085,77.598882,junction,22,2024-01-24,0.218,22.6,31.0,0.4,21.8,3200,28,3,0,0.103,one_way,0,clear,synthetic
Shivajinagar Circle,Shivajinagar,12.981165,77.599218,junction,23,2024-01-24,0.16,23.1,22.3,0.3,16.0,3200,28,7,0,0.094,one_way,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.983564,77.598813,junction,0,2024-01-25,0.217,20.5,28.8,0.4,21.7,3200,28,6,0,0.053,both,0,rainy,synthetic
Shivajinagar Circle,Shivajinagar,12.982569,77.599355,junction,1,2024-01-25,0.152,23.4,18.5,0.3,15.2,3200,28,1,0,0.043,outbound,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.982919,77.600067,junction,2,2024-01-25,0.147,24.0,23.4,0.3,14.7,3200,28,7,0,0.042,both,0,cloudy,synthetic
Shivajinagar Circle,Shivajinagar,12.9858,77.5985,junction,3,2024-01-25,0.187,19.6,24.4,0.3,18.7,3200,28,4,0,0.048,inbound,0,rainy,synthetic
